NAME,SRR13308392,SRR13308380,SRR13308381,SRR13308382,SRR13308383
PAK4,8.01978832585103,8.61845080090943,8.82186210180759,8.98954851491362,10.9657137241643
RAD17,6.78399264136678,6.80622544020242,6.62765956919485,6.11459520252821,5.84518700328424
AK6,8.26273358647661,7.96345473865171,8.13426297716201,8.48669242654385,8.30165634976699
YDJC,5.68370855389398,5.06646778114574,5.2417608526288,5.54000573442473,4.99148077523542
UBE2L3,11.0426293140273,10.9465545277562,10.7293227531385,11.1608547130702,10.7738330148792
PIAS2,6.83205831741975,6.66383984757024,7.33075396988875,6.90323341269888,6.81624167090725
PTAR1,7.40089170292439,7.92990814386884,7.80141754594235,7.45772834474332,8.05238429252506
FXN,6.34460400282839,5.89055850832331,6.11713977081648,6.36279878510788,5.67437140836338
HMGCR,11.1708137071274,11.7721526607035,11.0503650563622,11.3271191092835,11.2229049902607
CCDC130,7.19575354873214,7.38688443057823,6.91870066565494,7.20298347904248,7.28855963472482
WDR83,6.18719926037601,3.9394254003683,3.2357417382595,5.75071887935674,0
WDR83OS,9.23379175396879,9.51092118765502,8.98657664943227,9.2791683900772,9.41240621708957
IER2,8.36020097216828,8.10043270251464,7.85486915407164,10.3032895773099,12.5734759763763
STX10,9.61998770776097,9.6717747214016,9.58351291928829,9.57663997745446,9.62904859762128
TRMT1,7.523051418315,7.52809509616029,7.54916565278976,6.40493245040637,5.74514248649544
MAN2B1,8.67878848367022,8.3659395682601,9.12354938858293,8.91375307249254,8.90648035856339
ATP5J,10.2657836303206,10.3457951848628,10.3133756470133,10.4885793743952,10.6685264100208
CCDC28A,9.78169988714571,10.0333876726735,10.0681195224567,10.0414112981587,9.78203869583152
BIN1,3.99398777757746,4.63827798267419,4.65579690848942,4.17574330881488,3.79058067220375
DNPEP,9.76012235934014,10.0399540690784,9.63598386572816,9.42279758929888,9.75442764058126
MAP3K2,7.53761896473954,7.74294553794657,7.47429011706497,7.42397639992955,7.84247181958922
SUMO1,8.96944680549549,9.17141914504213,9.19264826324181,9.34196599638902,9.58149171614695
TMEM237,7.56632006262143,7.64985582514152,7.32129054455395,7.0608794014539,6.79971178375124
TTC14,8.83732486820422,9.21385123051458,9.20041235819285,9.14472548370718,7.9286149306861
FNBP1L,8.37244209475693,8.61845080090943,8.84845936957822,9.00103994114115,8.70818841031704
FXR1,9.07558060130557,9.19749783250035,9.17699358652664,9.13641297074991,9.22083978204946
DNAJC19,9.32058725425205,9.65818105572047,9.53316602708155,9.33834672530963,10.1049009963964
ATP11B,7.73381852365049,7.22112158256548,7.58914311170042,7.23447945886713,7.67131457869007
MCCC1,7.523051418315,6.8783476452086,7.39531481088456,7.32504067852981,7.04383962526062
LAMP3,9.25378103105309,9.79800364806068,9.87627241425507,8.47684979218984,9.65914060726194
ZMAT3,0,3.5257620078768,3.06481110505706,2.34054460629628,0
OLFML1,5.5463921140168,4.52301248427494,5.97952710132277,4.88041938722323,7.25257403352065
ARNTL,8.70483817542051,8.58651151284416,8.78791078386736,8.71037812520091,8.92565119386668
PIGY,7.75890171540903,8.40308769055043,7.97440226410651,7.77400078261931,8.17280191462823
PYURF,7.90650207954452,8.24384298743032,8.09036700465194,7.50369256486879,7.97352061211252
SEC13,10.1209413587145,9.25054865803869,8.92854956763589,10.7547085386466,9.90497634013625
P2RX7,5.60289649447468,5.91362519127928,6.39486473153009,5.72876966002034,6.37789161070094
MMP11,4.48972597599028,6.22154561176868,5.8799056646086,5.93454203053958,4.59148170161685
SMARCB1,7.92324071865756,7.75576696435654,7.84169076301301,7.77400078261931,7.55793998295892
RALGDS,8.74619069189218,9.02817355029954,9.37063842328125,9.71704090853277,9.9279747351218
FAM102A,6.25928466560376,7.0232445700061,7.09565067702113,8.02876821278176,8.90261543130067
CXCL13,3.60882057088977,0,0,4.57068470680542,0
MRPL1,6.88997243527237,6.70408654204417,6.02687154618119,6.45926230501344,6.33264741059611
TMEM267,7.04075858828241,7.21184650504922,7.36799886596213,7.10414704694561,7.09892208603511
ARRDC1,8.19542551916621,8.68028329953349,8.42676334438167,7.69695952988496,7.92099285455089
PHPT1,9.5097873270578,9.58103625876842,9.54744116474565,9.35814128681236,9.87175461520157
GTF3C5,9.62169793072093,9.70190009545863,9.45743319041997,8.5061785063587,8.50906258548034
